SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Wed Apr 14 17:59:05 CEST 2021
Benutzer: Student
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H04734
Integrationszeit (usec): 65000000 (USB2+H04734)
Spektren Durchschnitt berechnet: 1 (USB2+H04734)
Boxcar Glättung: 0 (USB2+H04734)
Dunkelstromkorrektur: Nein (USB2+H04734)
Puls/Lampe aktiviert: Nein (USB2+H04734)
Correct for Detector Non-linearity: Nein (USB2+H04734)
Streulichtkorrektur: Nein (USB2+H04734)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
418,45	38,42
418,57	38,42
418,69	38,42
418,80	-6,78
418,92	22,60
419,04	-51,98
419,16	271,18
419,28	63,28
419,40	162,71
419,52	-207,90
419,64	-221,46
419,75	214,68
419,87	-61,02
419,99	-67,79
420,11	-90,39
420,23	117,51
420,35	-2,26
420,47	-70,05
420,58	-63,28
420,70	-58,76
420,82	-92,65
420,94	42,94
421,06	262,14
421,18	142,37
421,29	11,30
421,41	160,45
421,53	210,16
421,65	198,86
421,77	158,19
421,89	-122,03
422,00	-257,62
422,12	-6,78
422,24	36,16
422,36	-219,20
422,48	2,26
422,59	-225,98
422,71	-169,49
422,83	24,86
422,95	-15,82
423,07	144,63
423,18	155,93
423,30	56,50
423,42	124,29
423,54	-140,11
423,66	58,76
423,77	-47,46
423,89	-45,20
424,01	-15,82
424,13	-15,82
424,25	167,23
424,36	-29,38
424,48	-38,42
424,60	151,41
424,72	273,44
424,84	6,78
424,95	214,68
425,07	-85,87
425,19	-277,96
425,31	-40,68
425,42	-155,93
425,54	117,51
425,66	212,42
425,78	158,19
425,89	-15,82
426,01	4,52
426,13	189,83
426,25	-128,81
426,36	119,77
426,48	142,37
426,60	149,15
426,72	149,15
426,83	393,21
426,95	-140,11
427,07	162,71
427,19	126,55
427,30	-13,56
427,42	131,07
427,54	0,00
427,66	-185,31
427,77	110,73
427,89	-149,15
428,01	-65,53
428,12	-33,90
428,24	-219,20
428,36	216,94
428,48	101,69
428,59	155,93
428,71	99,43
428,83	-146,89
428,94	-171,75
429,06	-83,61
429,18	-122,03
429,30	88,13
429,41	-81,35
429,53	-266,66
429,65	-413,55
429,76	-61,02
429,88	-167,23
430,00	-74,57
430,11	115,25
430,23	83,61
430,35	36,16
430,47	-56,50
430,58	27,12
430,70	-9,04
430,82	-106,21
430,93	-83,61
431,05	-103,95
431,17	-72,31
431,28	110,73
431,40	-31,64
431,52	-83,61
431,63	-180,79
431,75	198,86
431,87	275,70
431,98	-106,21
432,10	-58,76
432,22	298,30
432,33	45,20
432,45	-90,39
432,56	305,08
432,68	108,47
432,80	-117,51
432,91	-61,02
433,03	-298,30
433,15	-24,86
433,26	-56,50
433,38	42,94
433,50	187,57
433,61	76,83
433,73	2,26
433,84	4,52
433,96	-54,24
434,08	90,39
434,19	-51,98
434,31	-169,49
434,43	-189,83
434,54	18,08
434,66	-108,47
434,77	-135,59
434,89	-85,87
435,01	-20,34
435,12	72,31
435,24	-88,13
435,35	207,90
435,47	-212,42
435,59	85,87
435,70	-29,38
435,82	29,38
435,93	27,12
436,05	-31,64
436,17	-194,35
436,28	178,53
436,40	162,71
436,51	54,24
436,63	72,31
436,74	-38,42
436,86	-164,97
436,98	207,90
437,09	-33,90
437,21	-76,83
437,32	205,64
437,44	-31,64
437,55	67,79
437,67	-33,90
437,79	-15,82
437,90	42,94
438,02	81,35
438,13	72,31
438,25	-169,49
438,36	54,24
438,48	180,79
438,59	-115,25
438,71	-29,38
438,83	171,75
438,94	42,94
439,06	81,35
439,17	-9,04
439,29	-42,94
439,40	15,82
439,52	0,00
439,63	29,38
439,75	-9,04
439,86	-70,05
439,98	133,33
440,09	-72,31
440,21	15,82
440,32	-223,72
440,44	0,00
440,55	316,38
440,67	-122,03
440,78	51,98
440,90	9,04
441,01	-108,47
441,13	-81,35
441,24	-126,55
441,36	24,86
441,47	101,69
441,59	-99,43
441,70	-169,49
441,82	56,50
441,93	-115,25
442,05	-47,46
442,16	201,12
442,28	119,77
442,39	13,56
442,51	51,98
442,62	160,45
442,74	103,95
442,85	-216,94
442,97	128,81
443,08	-192,09
443,20	49,72
443,31	0,00
443,43	-4,52
443,54	65,53
443,66	70,05
443,77	9,04
443,88	18,08
444,00	-221,46
444,11	-92,65
444,23	-4,52
444,34	-128,81
444,46	-176,27
444,57	-74,57
444,69	-293,78
444,80	-58,76
444,91	83,61
445,03	47,46
445,14	11,30
445,26	-85,87
445,37	-72,31
445,49	38,42
445,60	-131,07
445,71	-38,42
445,83	56,50
445,94	76,83
446,06	-151,41
446,17	-24,86
446,29	146,89
446,40	15,82
446,51	76,83
446,63	-45,20
446,74	79,09
446,86	-122,03
446,97	-176,27
447,08	-155,93
447,20	-151,41
447,31	-67,79
447,43	-42,94
447,54	-79,09
447,65	-185,31
447,77	92,65
447,88	-65,53
448,00	-15,82
448,11	117,51
448,22	282,48
448,34	137,85
448,45	-58,76
448,56	45,20
448,68	45,20
448,79	390,95
448,90	74,57
449,02	-92,65
449,13	149,15
449,25	-65,53
449,36	-88,13
449,47	135,59
449,59	-54,24
449,70	-112,99
449,81	248,58
449,93	-126,55
450,04	4,52
450,15	-38,42
450,27	-128,81
450,38	22,60
450,49	99,43
450,61	-83,61
450,72	-124,29
450,83	-117,51
450,95	176,27
451,06	-36,16
451,17	29,38
451,29	63,28
451,40	13,56
451,51	-31,64
451,63	29,38
451,74	259,88
451,85	4,52
451,97	-311,86
452,08	-20,34
452,19	-133,33
452,31	-273,44
452,42	140,11
452,53	160,45
452,65	-262,14
452,76	70,05
452,87	271,18
452,98	88,13
453,10	-74,57
453,21	205,64
453,32	-110,73
453,44	108,47
453,55	70,05
453,66	-167,23
453,77	106,21
453,89	393,21
454,00	-83,61
454,11	-135,59
454,23	-18,08
454,34	115,25
454,45	-115,25
454,56	-155,93
454,68	-151,41
454,79	-27,12
454,90	-192,09
455,01	-2,26
455,13	-198,86
455,24	-241,80
455,35	-65,54
455,46	-146,89
455,58	-119,77
455,69	133,33
455,80	144,63
455,91	27,12
456,03	70,05
456,14	94,91
456,25	24,86
456,36	-196,61
456,48	-135,59
456,59	-158,19
456,70	72,31
456,81	-117,51
456,92	56,50
457,04	-20,34
457,15	-85,87
457,26	36,16
457,37	22,60
457,49	0,00
457,60	-164,97
457,71	-101,69
457,82	99,43
457,93	-45,20
458,05	-164,97
458,16	-194,35
458,27	323,16
458,38	-83,61
458,49	-216,94
458,61	33,90
458,72	-348,01
458,83	-15,82
458,94	-167,23
459,05	318,64
459,17	-259,88
459,28	124,29
459,39	-56,50
459,50	-97,17
459,61	49,72
459,72	63,28
459,84	33,90
459,95	131,07
460,06	-51,98
460,17	6,78
460,28	-33,90
460,39	223,72
460,51	72,31
460,62	-31,64
460,73	-140,11
460,84	-9,04
460,95	167,23
461,06	-94,91
461,18	-198,86
461,29	144,63
461,40	-140,11
461,51	221,46
461,62	-192,09
461,73	-178,53
461,84	6,78
461,96	79,09
462,07	-58,76
462,18	-94,91
462,29	162,71
462,40	-94,91
462,51	-85,87
462,62	124,29
462,73	40,68
462,85	67,79
462,96	289,26
463,07	135,59
463,18	239,54
463,29	-99,43
463,40	0,00
463,51	-72,31
463,62	-72,31
463,73	-126,55
463,85	149,15
463,96	-40,68
464,07	-76,83
464,18	-418,07
464,29	65,53
464,40	-29,38
464,51	-275,70
464,62	-22,60
464,73	-131,07
464,84	42,94
464,95	266,66
465,06	-13,56
465,18	128,81
465,29	-42,94
465,40	268,92
465,51	-83,61
465,62	-203,38
465,73	-83,61
465,84	-2,26
465,95	189,83
466,06	126,55
466,17	241,80
466,28	-72,31
466,39	-9,04
466,50	-22,60
466,61	128,81
466,72	65,53
466,83	-54,24
466,95	-171,75
467,06	29,38
467,17	-70,05
467,28	128,81
467,39	-40,68
467,50	2,26
467,61	140,11
467,72	210,16
467,83	119,77
467,94	-18,08
468,05	164,97
468,16	-144,63
468,27	277,96
468,38	-97,17
468,49	106,21
468,60	133,33
468,71	291,52
468,82	-128,81
468,93	106,21
469,04	-20,34
469,15	27,12
469,26	33,90
469,37	-33,90
469,48	-22,60
469,59	119,77
469,70	-126,55
469,81	27,12
469,92	2,26
470,03	-112,99
470,14	-155,93
470,25	266,66
470,36	51,98
470,47	-4,52
470,58	253,10
470,69	-65,54
470,80	20,34
470,91	158,19
471,02	-67,79
471,13	169,49
471,24	-85,87
471,35	18,08
471,46	-126,55
471,56	108,47
471,67	40,68
471,78	287,00
471,89	101,69
472,00	-20,34
472,11	20,34
472,22	76,83
472,33	110,73
472,44	-176,27
472,55	-280,22
472,66	6,78
472,77	72,31
472,88	535,58
472,99	42,94
473,10	-74,57
473,21	85,87
473,32	103,95
473,42	54,24
473,53	-22,60
473,64	390,95
473,75	137,85
473,86	-6,78
