SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Apr 13 13:02:50 CEST 2021
Benutzer: Student
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H04734
Integrationszeit (usec): 3000 (USB2+H04734)
Spektren Durchschnitt berechnet: 100 (USB2+H04734)
Boxcar Glättung: 0 (USB2+H04734)
Dunkelstromkorrektur: Ja (USB2+H04734)
Puls/Lampe aktiviert: Nein (USB2+H04734)
Correct for Detector Non-linearity: Nein (USB2+H04734)
Streulichtkorrektur: Nein (USB2+H04734)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
418,45	96,67
418,57	96,67
418,69	96,67
418,80	26,36
418,92	11,20
419,04	-3,38
419,16	-13,32
419,28	-29,03
419,40	-30,25
419,52	-35,83
419,64	-30,99
419,75	-33,50
419,87	-32,10
419,99	-26,02
420,11	-23,33
420,23	-16,46
420,35	-10,18
420,47	-4,28
420,58	8,55
420,70	12,53
420,82	23,15
420,94	33,89
421,06	40,71
421,18	48,26
421,29	62,23
421,41	66,23
421,53	76,12
421,65	81,21
421,77	92,10
421,89	94,50
422,00	109,12
422,12	110,72
422,24	103,96
422,36	113,30
422,48	127,17
422,59	128,48
422,71	131,56
422,83	127,69
422,95	139,26
423,07	139,87
423,18	138,34
423,30	133,55
423,42	142,92
423,54	139,38
423,66	139,42
423,77	141,09
423,89	142,25
424,01	137,68
424,13	142,22
424,25	139,94
424,36	136,44
424,48	147,31
424,60	137,57
424,72	138,99
424,84	138,47
424,95	135,26
425,07	134,56
425,19	140,03
425,31	142,88
425,42	132,71
425,54	138,74
425,66	129,16
425,78	134,79
425,89	130,43
426,01	129,91
426,13	124,37
426,25	124,82
426,36	126,18
426,48	130,45
426,60	124,46
426,72	124,14
426,83	129,82
426,95	123,49
427,07	126,88
427,19	128,39
427,30	125,00
427,42	119,31
427,54	123,08
427,66	130,95
427,77	130,00
427,89	123,35
428,01	121,55
428,12	127,35
428,24	124,94
428,36	130,11
428,48	129,50
428,59	125,88
428,71	123,22
428,83	125,34
428,94	130,54
429,06	124,24
429,18	128,85
429,30	123,29
429,41	127,56
429,53	123,69
429,65	129,57
429,76	127,01
429,88	131,67
430,00	133,41
430,11	128,57
430,23	128,12
430,35	129,93
430,47	126,74
430,58	130,90
430,70	128,80
430,82	132,14
430,93	128,87
431,05	130,36
431,17	126,52
431,28	136,28
431,40	133,34
431,52	128,55
431,63	127,06
431,75	127,13
431,87	121,00
431,98	132,08
432,10	130,95
432,22	132,82
432,33	134,02
432,45	125,23
432,56	130,72
432,68	126,68
432,80	130,27
432,91	129,64
433,03	129,09
433,15	131,11
433,26	130,00
433,38	128,37
433,50	135,22
433,61	132,94
433,73	130,09
433,84	127,99
433,96	132,91
434,08	132,30
434,19	132,42
434,31	125,55
434,43	123,76
434,54	133,86
434,66	129,00
434,77	130,04
434,89	128,37
435,01	128,85
435,12	127,51
435,24	124,53
435,35	130,38
435,47	125,23
435,59	130,34
435,70	131,11
435,82	129,52
435,93	131,35
436,05	133,25
436,17	128,55
436,28	132,57
436,40	133,25
436,51	134,34
436,63	130,34
436,74	133,34
436,86	127,13
436,98	138,68
437,09	125,79
437,21	140,51
437,32	130,86
437,44	135,11
437,55	130,31
437,67	136,53
437,79	130,34
