SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Apr 13 12:45:20 CEST 2021
Benutzer: Student
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H04734
Integrationszeit (usec): 200000 (USB2+H04734)
Spektren Durchschnitt berechnet: 100 (USB2+H04734)
Boxcar Glättung: 0 (USB2+H04734)
Dunkelstromkorrektur: Ja (USB2+H04734)
Puls/Lampe aktiviert: Nein (USB2+H04734)
Correct for Detector Non-linearity: Nein (USB2+H04734)
Streulichtkorrektur: Nein (USB2+H04734)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
418,45	555,38
418,57	555,38
418,69	555,38
418,80	482,88
418,92	458,70
419,04	507,83
419,16	459,83
419,28	460,51
419,40	444,17
419,52	445,53
419,64	453,93
419,75	445,91
419,87	452,55
419,99	446,41
420,11	448,76
420,23	463,72
420,35	476,85
420,47	476,42
420,58	483,27
420,70	497,59
420,82	504,37
420,94	520,24
421,06	533,66
421,18	538,20
421,29	1018,69
421,41	2314,52
421,53	2367,89
421,65	2392,59
421,77	2425,02
421,89	2416,32
422,00	2450,81
422,12	2447,10
422,24	2451,15
422,36	2501,11
422,48	2519,66
422,59	2497,00
422,71	2531,98
422,83	2531,66
422,95	2508,12
423,07	2507,51
423,18	2562,83
423,30	2572,72
423,42	2566,62
423,54	2564,75
423,66	2573,27
423,77	2567,44
423,89	2590,06
424,01	2609,81
424,13	2583,30
424,25	2608,23
424,36	2615,35
424,48	2633,42
424,60	2612,14
424,72	2646,21
424,84	2653,04
424,95	2664,34
425,07	2653,72
425,19	2699,89
425,31	2700,61
425,42	2694,78
425,54	2697,35
425,66	2709,42
425,78	2720,40
425,89	2731,57
426,01	2732,07
426,13	2735,34
426,25	2764,45
426,36	2769,62
426,48	2775,82
426,60	2753,08
426,72	2781,69
426,83	2801,40
426,95	2800,74
427,07	2833,80
427,19	2870,23
427,30	2860,06
427,42	2829,06
427,54	2862,05
427,66	2867,00
427,77	2904,69
427,89	2916,81
428,01	2920,35
428,12	2932,08
428,24	2933,03
428,36	2992,76
428,48	2969,19
428,59	2995,67
428,71	3025,53
428,83	3020,49
428,94	3020,98
429,06	3042,57
429,18	3079,60
429,30	3064,49
429,41	3101,05
429,53	3096,69
429,65	3136,55
429,76	3110,25
429,88	3113,03
430,00	3128,01
430,11	3144,12
430,23	3157,36
430,35	3215,04
430,47	3207,85
430,58	3191,42
430,70	3277,84
430,82	3237,43
430,93	3319,12
431,05	3238,31
431,17	3300,19
431,28	3332,03
431,40	3291,96
431,52	3315,80
431,63	3287,89
431,75	3364,77
431,87	3374,74
431,98	3372,36
432,10	3397,04
432,22	3386,33
432,33	3426,94
432,45	3390,17
432,56	3411,80
432,68	3468,20
432,80	3447,05
432,91	3503,23
433,03	3502,64
433,15	3509,69
433,26	3511,66
433,38	3543,07
433,50	3560,31
433,61	3574,28
433,73	3597,96
433,84	3589,49
433,96	3575,25
434,08	3604,25
434,19	3617,38
434,31	3623,82
434,43	3602,62
434,54	3641,06
434,66	3639,97
434,77	3649,44
434,89	3661,76
435,01	3716,15
435,12	3691,86
435,24	3728,51
435,35	3733,55
435,47	3785,60
435,59	3759,22
435,70	3761,06
435,82	3776,65
