SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Wed Apr 14 12:56:28 CEST 2021
Benutzer: Student
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H04734
Integrationszeit (usec): 65000000 (USB2+H04734)
Spektren Durchschnitt berechnet: 1 (USB2+H04734)
Boxcar Glättung: 0 (USB2+H04734)
Dunkelstromkorrektur: Nein (USB2+H04734)
Puls/Lampe aktiviert: Nein (USB2+H04734)
Correct for Detector Non-linearity: Nein (USB2+H04734)
Streulichtkorrektur: Nein (USB2+H04734)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
418,45	-2,26
418,57	-2,26
418,69	-2,26
418,80	-22,60
418,92	-27,12
419,04	-18,08
419,16	63,28
419,28	70,05
419,40	65,53
419,52	106,21
419,64	271,18
419,75	49,72
419,87	-2,26
419,99	47,46
420,11	-70,05
420,23	20,34
420,35	4,52
420,47	-45,20
420,58	-27,12
420,70	81,35
420,82	112,99
420,94	45,20
421,06	-70,05
421,18	-11,30
421,29	63,28
421,41	-58,76
421,53	2,26
421,65	-395,47
421,77	223,72
421,89	-212,42
422,00	-268,92
422,12	83,61
422,24	-90,39
422,36	124,29
422,48	169,49
422,59	40,68
422,71	-153,67
422,83	-140,11
422,95	45,20
423,07	56,50
423,18	-24,86
423,30	-248,58
423,42	0,00
423,54	6,78
423,66	-144,63
423,77	56,50
423,89	-106,21
424,01	13,56
424,13	58,76
424,25	-99,43
424,36	51,98
424,48	110,73
424,60	-79,09
424,72	122,03
424,84	9,04
424,95	-51,98
425,07	97,17
425,19	76,83
425,31	-20,34
425,42	142,37
425,54	-13,56
425,66	54,24
425,78	-128,81
425,89	103,95
426,01	-216,94
426,13	-424,85
426,25	63,28
426,36	-219,20
426,48	151,41
426,60	-124,29
426,72	-144,63
426,83	-38,42
426,95	185,31
427,07	221,46
427,19	-6,78
427,30	108,47
427,42	18,08
427,54	158,19
427,66	33,90
427,77	341,23
427,89	144,63
428,01	275,70
428,12	-49,72
428,24	216,94
428,36	56,50
428,48	36,16
428,59	110,73
428,71	-103,95
428,83	-171,75
428,94	-106,21
429,06	-33,90
429,18	-167,23
429,30	-282,48
429,41	122,03
429,53	323,16
429,65	-20,34
429,76	144,63
429,88	81,35
430,00	108,47
430,11	-36,16
430,23	183,05
430,35	22,60
430,47	-336,71
430,58	11,30
430,70	45,20
430,82	-137,85
430,93	257,62
431,05	18,08
431,17	-85,87
431,28	-18,08
431,40	-90,39
431,52	-9,04
431,63	0,00
431,75	-76,83
431,87	58,76
431,98	94,91
432,10	-63,28
432,22	-22,60
432,33	117,51
432,45	-259,88
432,56	187,57
432,68	-72,31
432,80	-149,15
432,91	198,86
433,03	4,52
433,15	-142,37
433,26	56,50
433,38	85,87
433,50	-61,02
433,61	137,85
433,73	-6,78
433,84	-90,39
433,96	-115,25
434,08	81,35
434,19	228,24
434,31	-9,04
434,43	-94,91
434,54	88,13
434,66	146,89
434,77	2,26
434,89	309,60
435,01	13,56
435,12	-13,56
435,24	-117,51
435,35	-101,69
435,47	133,33
435,59	-15,82
435,70	38,42
435,82	-13,56
435,93	-81,35
436,05	-13,56
436,17	-81,35
436,28	-24,86
436,40	158,19
436,51	18,08
436,63	45,20
436,74	-76,83
436,86	81,35
436,98	99,43
437,09	61,02
437,21	33,90
437,32	176,27
437,44	-76,83
437,55	-9,04
437,67	375,13
437,79	65,53
437,90	-262,14
438,02	-11,30
438,13	70,05
438,25	198,86
438,36	-56,50
438,48	-149,15
438,59	-18,08
438,71	-101,69
438,83	273,44
438,94	-9,04
439,06	151,41
439,17	-289,26
439,29	-11,30
439,40	135,59
439,52	117,51
439,63	-390,95
439,75	11,30
439,86	90,39
439,98	280,22
440,09	-20,34
440,21	187,57
440,32	183,05
440,44	-144,63
440,55	-31,64
440,67	-92,65
440,78	135,59
440,90	-164,97
441,01	203,38
441,13	-83,61
441,24	112,99
441,36	65,53
441,47	-140,11
441,59	103,95
441,70	20,34
441,82	174,01
441,93	-85,87
442,05	9,04
442,16	70,05
442,28	-97,17
442,39	131,07
442,51	216,94
442,62	27,12
442,74	-15,82
442,85	-13,56
442,97	124,29
443,08	-126,55
443,20	33,90
443,31	189,83
443,43	-203,38
443,54	-2,26
443,66	79,09
443,77	-214,68
443,88	65,53
444,00	-29,38
444,11	187,57
444,23	406,77
444,34	-151,41
444,46	-24,86
444,57	-51,98
444,69	88,13
444,80	-133,33
444,91	79,09
445,03	54,24
445,14	112,99
445,26	94,91
445,37	135,59
445,49	47,46
445,60	-33,90
445,71	-22,60
445,83	67,79
445,94	4,52
446,06	101,69
446,17	144,63
446,29	18,08
446,40	-2,26
446,51	42,94
446,63	13,56
446,74	83,61
446,86	29,38
446,97	81,35
447,08	99,43
447,20	47,46
447,31	-29,38
447,43	-262,14
447,54	22,60
447,65	144,63
447,77	15,82
447,88	67,79
448,00	219,20
448,11	22,60
448,22	40,68
448,34	38,42
448,45	-13,56
448,56	-31,64
448,68	27,12
448,79	289,26
448,90	128,81
449,02	-101,69
449,13	-54,24
449,25	248,58
449,36	33,90
449,47	6,78
449,59	-133,33
