SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Wed Apr 14 15:37:45 CEST 2021
Benutzer: Student
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H04734
Integrationszeit (usec): 65000000 (USB2+H04734)
Spektren Durchschnitt berechnet: 5 (USB2+H04734)
Boxcar Glättung: 0 (USB2+H04734)
Dunkelstromkorrektur: Nein (USB2+H04734)
Puls/Lampe aktiviert: Nein (USB2+H04734)
Correct for Detector Non-linearity: Nein (USB2+H04734)
Streulichtkorrektur: Nein (USB2+H04734)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
418,45	-102,14
418,57	-102,14
418,69	-102,14
418,80	-86,78
418,92	-49,72
419,04	1183,25
419,16	277,51
419,28	213,33
419,40	136,04
419,52	295,59
419,64	656,71
419,75	266,21
419,87	333,55
419,99	151,41
420,11	289,71
420,23	211,07
420,35	464,62
420,47	338,07
420,58	60,56
420,70	245,87
420,82	83,16
420,94	400,89
421,06	652,19
421,18	407,67
421,29	469,14
421,41	112,99
421,53	438,41
421,65	523,83
421,77	674,78
421,89	170,39
422,00	557,27
422,12	330,39
422,24	451,97
422,36	476,82
422,48	718,17
422,59	318,64
422,71	552,30
422,83	391,40
422,95	268,47
423,07	544,17
423,18	447,90
423,30	494,90
423,42	340,33
423,54	398,63
423,66	254,46
423,77	548,23
423,89	320,44
424,01	269,37
424,13	192,09
424,25	146,44
424,36	268,92
424,48	444,28
424,60	280,22
424,72	541,91
424,84	216,94
424,95	588,01
425,07	142,82
425,19	245,87
425,31	376,49
425,42	168,13
425,54	299,65
425,66	-2088,53
425,78	285,64
425,89	451,06
426,01	136,04
426,13	864,16
426,25	804,50
426,36	215,14
426,48	471,40
426,60	534,68
426,72	302,36
426,83	452,42
426,95	461,00
427,07	321,35
427,19	913,87
427,30	401,35
427,42	145,08
427,54	279,31
427,66	424,40
427,77	679,76
427,89	374,68
428,01	468,69
428,12	407,22
428,24	244,06
428,36	468,69
428,48	173,55
428,59	41,13
428,71	372,87
428,83	161,80
428,94	254,46
429,06	369,71
429,18	573,54
429,30	383,27
429,41	212,88
429,53	121,13
429,65	547,33
429,76	284,74
429,88	301,46
430,00	410,84
430,11	677,95
430,23	282,03
430,35	625,97
430,47	227,79
430,58	313,21
430,70	472,76
430,82	322,70
430,93	935,57
431,05	288,35
431,17	224,63
431,28	555,47
431,40	221,46
431,52	868,23
431,63	287,00
431,75	235,02
431,87	721,79
431,98	579,42
432,10	318,18
432,22	418,52
432,33	746,65
432,45	475,02
432,56	363,83
432,68	641,34
432,80	257,62
432,91	519,31
433,03	331,74
433,15	671,17
433,26	235,02
433,38	230,50
433,50	193,89
433,61	554,11
433,73	643,15
433,84	329,03
433,96	263,95
434,08	339,43
434,19	246,77
434,31	403,61
434,43	256,72
434,54	425,75
434,66	228,69
434,77	145,08
434,89	473,21
435,01	405,87
435,12	115,25
435,24	201,58
435,35	276,15
435,47	520,21
435,59	176,27
435,70	397,73
435,82	368,35
435,93	635,46
436,05	386,43
436,17	339,88
436,28	308,69
436,40	307,34
436,51	223,72
